opendb_id,metadata_name,metadata_manufacturer,metadata_series,metadata_variant,metadata_releaseYear,socket,_source_file,audio_channels,audio_chipset,back_connect_connectors,back_panel_ports,bios_features_clear_cmos,bios_features_flashback,chipset,color,ecc_support,fan_headers_case_fan,fan_headers_cpu_fan,fan_headers_cpu_opt,fan_headers_pump,form_factor,front_panel_headers_hdd_led,front_panel_headers_power_button,front_panel_headers_power_led,front_panel_headers_reset_button,general_product_information_amazon_sku,general_product_information_bestbuy_sku,general_product_information_ibuypower_sku,general_product_information_manufacturer_url,general_product_information_newegg_sku,general_product_information_walmart_sku,lighting,m2_slots,memory_max,memory_ram_type,memory_slots,metadata_last_manually_spec_verified_at,metadata_manufacturer_color,metadata_part_numbers,onboard_ethernet,other_headers_com_port,other_headers_temperature_sensor,other_headers_thunderbolt,pcie_slots,power_connectors_cpu_power,power_connectors_main_power,raid_support,rgb_headers_argb_5v,rgb_headers_rgb_12v,storage_devices_sata_3_gb_s,storage_devices_sata_6_gb_s,storage_devices_u2,usb_headers_usb_2_0,usb_headers_usb_3_2_gen_1,usb_headers_usb_3_2_gen_2,usb_headers_usb_3_2_gen_2x2,usb_headers_usb_4,usb_headers_usb_4_80g,wireless_networking
b1d2d4ec-41cd-41c4-912b-6ce5297bbdbc,Gigabyte TRX40 DESIGNARE XL ATX sTRX4,Gigabyte,TRX40 DESIGNARE,XL-ATX,2019,sTRX4,b1d2d4ec-41cd-41c4-912b-6ce5297bbdbc.json,7.1,Realtek ALC1220-VB,False,"1x USB-C (USB 3.1/3.2 Gen 2) | 5x USB-A (USB 3.1/3.2 Gen 2) | 2x USB-A (USB 2.0) | 5x 1/8"" / 3.5 mm | 1x S/PDIF",True,True,AMD TRX40,,True,,,,,XL ATX,,,,,B081YW31GR,,,,9SIAMU8K4F8333,252159391,,"[{""size"": ""2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4, PCIe 4.0 x2, SATA"", ""_id"": ""69b3ac3f744e69396d560940""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4, PCIe 4.0 x2, SATA"", ""_id"": ""69b3ac3f744e69396d560941""}, {""size"": ""22110"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4, PCIe 4.0 x2, SATA"", ""_id"": ""69b3ac3f744e69396d560942""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4, PCIe 4.0 x2"", ""_id"": ""69b3ac3f744e69396d560943""}]",256,DDR4,8,,,TRX40 DESIGNARE | 889523020401,"[{""speed"": ""1 Gb/s"", ""controller"": ""Intel"", ""_id"": ""69b3ac3f744e69396d560944""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac3f744e69396d56093d""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 8, ""_id"": ""69b3ac3f744e69396d56093e""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac3f744e69396d56093f""}]",,,True,,,,8,0,2,4,1,,,,
b1e1c0c3-2829-42e4-b5da-206f2898d3a3,ASUSROG RampageVI ExtremeOmega,ASUS,ROG RAMPAGE,VI ExtremeOmega,2019,LGA 2066,b1e1c0c3-2829-42e4-b5da-206f2898d3a3.json,7.1,"SupremeFXS1220,ESS®SABRE9018Q2C",False,USB3.1 Gen2 Ports-TypeAand TypeC | Aquantia 10Gbps LAN | Intel gigabit LAN | 802.11acWi-Fi,True,True,Intel X299,,False,,,,,EATX,,,,,B07MBJ6N9D,,,,9SIBTK0KAS3916,742358801,,"[{""size"": ""2242"", ""key"": ""M"", ""interface"": ""PCIe3.0x4"", ""_id"": ""69b3ac3f744e69396d56095b""}, {""size"": ""2280"", ""key"": null, ""interface"": ""PCIe3.0x4,SATA"", ""_id"": ""69b3ac3f744e69396d56095c""}]",128,DDR4,8,,,ROG RAMPAGE VI EXTREME OMEGA | RMPGVIEXTROMEGA,"[{""speed"": ""10 Gb/s"", ""controller"": ""AquantiaAQC-107"", ""_id"": ""69b3ac3f744e69396d56095d""}, {""speed"": ""1 Gb/s"", ""controller"": ""IntelI219-V"", ""_id"": ""69b3ac3f744e69396d56095e""}]",,,,"[{""gen"": ""3.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac3f744e69396d560959""}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 4, ""_id"": ""69b3ac3f744e69396d56095a""}]",,,True,,,0,6,1,0,0,0,0,0,,
b1e8a030-2ec2-46bc-b4b4-5d24a43e8399,Biostar B850 M-SILVER DDR5 Micro ATX,Biostar,B850,,,AM5,b1e8a030-2ec2-46bc-b4b4-5d24a43e8399.json,7.1,Realtek,False,1 x 2.5 Gb/s (Realtek 8125D),False,False,AMD B850,GREY,False,,,,,Micro ATX,,,,,,,,,,,,"[{""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac4075ef0cf5df017a93""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac4075ef0cf5df017a94""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac4075ef0cf5df017a95""}, {""size"": ""2280"", ""key"": ""E"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac4075ef0cf5df017a96""}]",256,DDR5,4,,,B850M-SILVER,"[{""speed"": ""2.5 Gb/s"", ""controller"": ""Realtek 8125D"", ""_id"": ""69b3ac4075ef0cf5df017a97""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac4075ef0cf5df017a92""}]",,,True,,,0,4,0,2,1,1,0,0,,
b1f880ef-2da7-4580-9c9d-0f0713783c18,ASRock B460 M-HDV LGA1200 DDR4 Micro ATX,ASRock,B460,,,LGA 1200,b1f880ef-2da7-4580-9c9d-0f0713783c18.json,7.1,Realtek,False,1 x 1 Gb/s (Intel I219-V),False,False,Intel B460,BLACK,False,,,,,Micro ATX,,,,,,,,,,,,"[{""size"": ""2260-2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac4036a2b96d5d83f898""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac4036a2b96d5d83f899""}, {""size"": ""2280"", ""key"": ""E"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac4036a2b96d5d83f89a""}]",64,DDR4,2,,,B460M-HDV | 90-MXBD30-A0UAYZ,"[{""speed"": ""1 Gb/s"", ""controller"": ""Intel I219-V"", ""_id"": ""69b3ac4036a2b96d5d83f89b""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac4036a2b96d5d83f896""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac4036a2b96d5d83f897""}]",,,True,,,0,4,0,2,2,0,0,0,,
b1ff9fae-7b16-43b7-8d57-35d72343c80d,ASUS ROG STRIX B760-F GAMING WIFI,ASUS,ROG,STRIX B760-F GAMING WIFI,,LGA 1700,b1ff9fae-7b16-43b7-8d57-35d72343c80d.json,7.1,Realtek,False,1 x 2.5 Gb/s Ports (Intel),False,False,Intel B760,BLACK,False,,,,,ATX,,,,,B0BR8W84MB,,,,N82E16813119619,2398845645,,"[{""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}]",192,DDR5,4,,Black,ROG STRIX B760-F GAMING WIFI | 90MB1CT0-M0EAY0 | 90MB1CT0-M1EAY0,"[{""speed"": ""2.5 Gb/s"", ""controller"": ""Intel""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1}]",,,True,,,0,0,0,2,1,1,0,0,,
b210d7f1-a57a-4ff6-9a07-7d0a032fb27b,NZXT Z590 N7 LGA1200 DDR4 ATX,NZXT,Z590,,,LGA 1200,b210d7f1-a57a-4ff6-9a07-7d0a032fb27b.json,7.1,Realtek,False,1 x 2.5 Gb/s (Realtek RTL8125BG),False,False,Intel Z590,BLACK,False,,,,,ATX,,,,,,,,,,,,"[{""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac40744e69396d5609a3""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac40744e69396d5609a4""}, {""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac40744e69396d5609a5""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac40744e69396d5609a6""}]",128,DDR4,4,,,N7-Z59XT-B1,"[{""speed"": ""2.5 Gb/s"", ""controller"": ""Realtek RTL8125BG"", ""_id"": ""69b3ac40744e69396d5609a7""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac40744e69396d5609a1""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ac40744e69396d5609a2""}]",,,True,,,0,4,0,3,2,1,0,0,,
b247e9b6-ac3b-454d-9ffe-9b44fcf210d9,ASRock B860M Lightning WiFi DDR5 Micro ATX,ASRock,B860M,,,LGA 1851,b247e9b6-ac3b-454d-9ffe-9b44fcf210d9.json,7.1,Realtek,False,1 x 2.5 Gb/s (Intel Killer E3100G),False,False,Intel B860,BLACK,False,,,,,Micro ATX,,,,,,,,,N82E16813162209,,,"[{""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac403722c3e205bd4194""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac403722c3e205bd4195""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac403722c3e205bd4196""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac403722c3e205bd4197""}, {""size"": ""2280"", ""key"": ""E"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac403722c3e205bd4198""}]",256,DDR5,4,,,B860M Lightning WiFi | 90-MXBQG-A0UAYZ,"[{""speed"": ""2.5 Gb/s"", ""controller"": ""Intel Killer E3100G"", ""_id"": ""69b3ac403722c3e205bd4199""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac403722c3e205bd4193""}]",,,True,,,0,4,0,2,1,1,0,0,,
b2583932-f382-467a-98f1-6c394fe40827,Gigabyte Z370 AORUS Gaming 3 (rev. 1.0) DDR4 ATX,Gigabyte,Z370,,,LGA 1151,b2583932-f382-467a-98f1-6c394fe40827.json,7.1,Realtek,False,1 x 1 Gb/s,False,False,Intel Z370,BLACK | RED,False,,,,,ATX,,,,,,,,,,,,"[{""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac41c0db8dfe4bc76821""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac41c0db8dfe4bc76822""}, {""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac41c0db8dfe4bc76823""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac41c0db8dfe4bc76824""}]",64,DDR4,4,,,Z370 AORUS Gaming 3 (rev. 1.0) | Z370 AORUS Gaming 3 | GA-Z370 AORUS Gaming 3,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3ac41c0db8dfe4bc76825""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac41c0db8dfe4bc7681f""}, {""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 1, ""_id"": ""69b3ac41c0db8dfe4bc76820""}]",,,True,,,0,6,0,2,1,1,0,0,,
b258b264-257f-48d2-99de-fe7082f6968f,MSI H610 PRO H610M-G WIFI DDR5 Micro ATX,MSI,H610,,,LGA 1700,b258b264-257f-48d2-99de-fe7082f6968f.json,7.1,Realtek,False,1 x 1 Gb/s (Intel I219-V),False,False,Intel H610,BLACK,False,,,,,Micro ATX,,,,,,,,,,,,"[{""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac41ce32fbd088836073""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac41ce32fbd088836074""}]",96,DDR5,2,,,PRO H610M-G WIFI,"[{""speed"": ""1 Gb/s"", ""controller"": ""Intel I219-V"", ""_id"": ""69b3ac41ce32fbd088836075""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac41ce32fbd088836071""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac41ce32fbd088836072""}]",,,False,,,0,4,0,1,1,0,0,0,,
b25caf84-a44d-48c4-a756-4180dc37c614,Z490 PG Velocita,ASRock,Phantom Gaming,Velocita,2020,LGA 1200,b25caf84-a44d-48c4-a756-4180dc37c614.json,7.1,Realtek ALC1220,False,HDMI (2.0) | DisplayPort (1.4) | Optical SPDIF Out Port | USB 3.2 Gen2 Type-A (10 Gb/s) | USB 3.2 Gen2 Type-C (10 Gb/s) | USB 3.2 Gen1 Ports (Intel Z490) | RJ-45 LAN Ports with LED | HD Audio Jacks,False,False,Intel Z490,,False,,,,,ATX,,,,,B087TMJ5YS,,,,9SIAGGGJ7P1028,,,"[{""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4 / SATA + PCIe"", ""_id"": ""69b3ac4175ef0cf5df017b2a""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 3.0 x4 / SATA + PCIe"", ""_id"": ""69b3ac4175ef0cf5df017b2b""}, {""size"": ""22110"", ""key"": ""M"", ""interface"": ""PCIe 3.0 x4 / SATA + PCIe"", ""_id"": ""69b3ac4175ef0cf5df017b2c""}]",128,DDR4,4,,,Z490 Phantom Gaming Velocita,"[{""speed"": ""2.5 Gb/s"", ""controller"": ""Realtek Dragon RTL8125GB"", ""_id"": ""69b3ac4175ef0cf5df017b2d""}, {""speed"": ""1 Gb/s"", ""controller"": ""Intel I219-V"", ""_id"": ""69b3ac4175ef0cf5df017b2e""}]",,,,"[{""gen"": ""3.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac4175ef0cf5df017b28""}, {""gen"": ""3.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ac4175ef0cf5df017b29""}]",,,True,,,0,8,0,2,2,0,0,0,,
b262488f-07c0-4a4b-b4d7-c310dd99fb0d,Gigabyte X470 AORUS GAMING 5 WIFI DDR4 ATX,Gigabyte,X470,,,AM4,b262488f-07c0-4a4b-b4d7-c310dd99fb0d.json,7.1,Realtek,False,1 x 1 Gb/s,False,False,AMD X470,BLACK | ORANGE,False,,,,,ATX,,,,,,,,,,,,"[{""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac41b27c54a042d0262d""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac41b27c54a042d0262e""}, {""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac41b27c54a042d0262f""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac41b27c54a042d02630""}]",64,DDR4,4,,,X470 AORUS GAMING 5 WIFI | GA-X470-AORUS-GAMING-5-WIFI,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3ac41b27c54a042d02631""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac41b27c54a042d0262b""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac41b27c54a042d0262c""}]",,,True,,,0,6,0,2,2,1,0,0,,
b264033f-759d-4ad8-9d91-bcc249ad1490,Gigabyte AMD 990X GA-990XA-UD3 AM3+ DDR3 ATX,Gigabyte,AMD,,,AM3+,b264033f-759d-4ad8-9d91-bcc249ad1490.json,7.1,Realtek,False,1 x 1 Gb/s,False,False,AMD 990X,BLUE | WHITE,False,,,,,ATX,,,,,,,,,,,,,32,DDR3,4,,,GA-990XA-UD3,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3ac42b27c54a042d02644""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac42b27c54a042d02642""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac42b27c54a042d02643""}]",,,True,,,0,6,0,3,1,0,0,0,,
b26ca094-7844-4f4d-961f-c463c8d246a5,EVGA B360 Micro Gaming DDR4 Micro ATX,EVGA,B360,,,LGA 1151,b26ca094-7844-4f4d-961f-c463c8d246a5.json,7.1,Realtek,False,1 x 1 Gb/s,False,False,Intel B360,BLACK | YELLOW,False,,,,,Micro ATX,,,,,,,,,,,,"[{""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac4281594acde48fe01a""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac4281594acde48fe01b""}, {""size"": ""2280"", ""key"": ""E"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac4281594acde48fe01c""}]",32,DDR4,2,,,112-CS-E365-KR,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3ac4281594acde48fe01d""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac4281594acde48fe017""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4, ""_id"": ""69b3ac4281594acde48fe018""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac4281594acde48fe019""}]",,,False,,,0,6,0,1,1,0,0,0,,
b278c704-7dc6-4b60-94e0-9de8711ee6dc,Asus ROG STRIX B650-A GAMING WIFI,ASUS,ROG,STRIX B650-A GAMING WIFI,2022,AM5,b278c704-7dc6-4b60-94e0-9de8711ee6dc.json,7.1,Realtek ALC4080,False,1 x USB 3.2 Gen 2x2 port (1 x USB Type-C) | 4 x USB 3.2 Gen 2 ports (3 x Type-A + 1 x USB Type-C) | 4 x USB 2.0 ports (4 x Type-A) | 1 x DisplayPort | 1 x HDMI port | 1 x Wi-Fi Module | 1 x Intel 2.5Gb Ethernet port | 5 x Audio jacks  | 1 x BIOS FlashBack button,False,True,AMD B650,BLACK | GREY | RGB,False,4,1,1,1,ATX,True,True,True,True,B0BHHVHQXZ,6582203,,https://rog.asus.com/motherboards/rog-strix/rog-strix-b650-a-gaming-wifi-model/spec/,N82E16813119606,1046831063,ARGB,"[{""size"": "" 2242/2260/2280"", ""key"": ""M"", ""interface"": ""PCIe 5.0 x4""}, {""size"": "" 2242/2260/2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2242/2260/2280/22110"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}]",192,DDR5,4,,Black/White,ROG STRIX B650-A GAMING WIFI | 90MB1BP0-M0AAY0 | 90MB1BP0-M0EAY0,"[{""speed"": ""2.5 Gb/s"", ""controller"": ""Intel""}]",1,1,1,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1}]",8-pin | 4-pin,24-pin,True,3,,0,4,0,2,1,1,0,0,,Wi-Fi 6E Bluetooth 5.2
b27c4658-a4c8-40b6-8e81-d2241ac5fe3d,Asus Z590-P PRIME DDR4 ATX,ASUS,Z590-P,,,LGA 1200,b27c4658-a4c8-40b6-8e81-d2241ac5fe3d.json,7.1,Realtek,False,1 x 2.5 Gb/s Ports (Realtek),False,False,Intel Z590,GREY | BLACK,False,,,,,ATX,,,,,,,,,,,,"[{""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac424fd4af70a34a05e0""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac424fd4af70a34a05e1""}, {""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac424fd4af70a34a05e2""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac424fd4af70a34a05e3""}, {""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac424fd4af70a34a05e4""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac424fd4af70a34a05e5""}, {""size"": ""2280"", ""key"": ""E"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac424fd4af70a34a05e6""}]",128,DDR4,4,,,PRIME Z590-P | 90MB16I0-M0EAY0 | 90MB16I0-MVAAY0,"[{""speed"": ""2.5 Gb/s"", ""controller"": ""Realtek"", ""_id"": ""69b3ac424fd4af70a34a05e7""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ac424fd4af70a34a05de""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ac424fd4af70a34a05df""}]",,,True,,,0,0,0,2,1,1,0,0,,
b2818aee-f430-40fe-b6fc-3a352af68acf,ASRock H55 M-GE DDR3 Micro ATX,ASRock,H55,,,LGA 1156,b2818aee-f430-40fe-b6fc-3a352af68acf.json,7.1,Realtek,False,1 x 1 Gb/s Ports,False,False,Intel H55,BLACK | BLUE,False,,,,,Micro ATX,,,,,B0042ETGQE,,,,,,,,16,DDR3,4,,,H55M-GE,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3ac3fb3d0c7b56c560dd4""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ac3fb3d0c7b56c560dd2""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ac3fb3d0c7b56c560dd3""}]",,,False,,,0,0,0,0,0,0,0,0,,
b289bd8f-6f8b-413f-8a4b-6feaef1ce1ea,Gigabyte Z170X UD5 TH LGA1151 DDR4 ATX,Gigabyte,Z170X,,,LGA 1151,b289bd8f-6f8b-413f-8a4b-6feaef1ce1ea.json,7.1,Realtek,False,1 x 1 Gb/s,False,False,Intel Z170,BLACK | GOLD,False,,,,,ATX,,,,,,,,,,,,"[{""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac3f4fd4af70a34a04e9""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac3f4fd4af70a34a04ea""}]",64,DDR4,4,,,GA-Z170X-UD5 TH,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3ac3f4fd4af70a34a04eb""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ac3f4fd4af70a34a04e7""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ac3f4fd4af70a34a04e8""}]",,,True,,,0,6,0,2,2,0,0,0,,
b2a77294-4eaa-42c3-a982-1aa53176fecd,ASUS ROG STRIX B760-G GAMING WIFI D4,ASUS,ROG,STRIX B760-G GAMING WIFI D4,,LGA 1700,b2a77294-4eaa-42c3-a982-1aa53176fecd.json,7.1,Realtek,False,1 x 2.5 Gb/s (Intel),False,False,Intel B760,GREY | BLACK,False,,,,,Micro ATX,,,,,,,,,,,,"[{""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}]",128,DDR4,4,,White,ROG STRIX B760-G GAMING WIFI D490MB1DE0-M0EAY090MB1DE0-M1EAY0,"[{""speed"": ""2.5 Gb/s"", ""controller"": ""Intel""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1}]",,,True,,,0,4,0,2,1,1,0,0,,
b2b0a1e1-85db-4799-ab0e-78c12dca3717,Asus X99 X99-DELUXE LGA2011-3 DDR4 ATX,ASUS,X99,,,LGA 2011-3,b2b0a1e1-85db-4799-ab0e-78c12dca3717.json,7.1,Realtek,False,1 x 1 Gb/s (Intel I218-V)                                                    1 x 1 Gb/s (Intel I211-AT),False,False,Intel X99,BLACK | WHITE,False,,,,,ATX,,,,,,,,,,,,"[{""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac401698c6213208c553""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac401698c6213208c554""}, {""size"": ""2230-2242"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac401698c6213208c555""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ac401698c6213208c556""}]",64,DDR4,8,,,X99-DELUXE | 90MB0JF0-M0EAY0,"[{""speed"": ""1 Gb/s"", ""controller"": ""Intel I218-V"", ""_id"": ""69b3ac401698c6213208c557""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 5, ""lanes"": 16, ""_id"": ""69b3ac401698c6213208c551""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4, ""_id"": ""69b3ac401698c6213208c552""}]",,,True,,,0,12,0,2,2,0,0,0,,
