opendb_id,metadata_name,metadata_manufacturer,metadata_series,metadata_variant,metadata_releaseYear,_source_file,capacity,cas_latency,color,ecc,form_factor,general_product_information_amazon_sku,general_product_information_bestbuy_sku,general_product_information_ibuypower_sku,general_product_information_manufacturer_url,general_product_information_newegg_sku,general_product_information_walmart_sku,heat_spreader,height,lighting,metadata_last_manually_spec_verified_at,metadata_manufacturer_color,metadata_part_numbers,modules_capacity_gb,modules_quantity,profile_support,ram_type,registered,rgb,speed,timings,voltage
f095766f-fbcf-4309-abc6-ecde94145694,GeIL Orion AMD Edition Gray DDR4-3200 CL16 16GB (2x8GB),GeIL,Orion,3200 CL16,,f095766f-fbcf-4309-abc6-ecde94145694.json,16,16,GREY,Non-ECC,288-pin DIMM,B08T91JTFJ,,,,,,True,,,,,GAOG416GB3200C16ADC | GAOR416GB3200C16BDC,8,2,,DDR4,Unbuffered,False,3200,16-18-18-36,
f0a93956-0542-4a18-9a0a-06c34e91dac4,Silicon Power SP008GLLTU160N02 Green DDR3-1600 CL11 8GB (1x8GB),Silicon Power,SP008GLLTU160N02,1600 CL11,,f0a93956-0542-4a18-9a0a-06c34e91dac4.json,8,11,GREEN,Non-ECC,240-pin DIMM,,,,,,,False,,,,,SP008GLLTU160N02,8,1,,DDR3,Unbuffered,False,1600,,
f0ae8046-ea2e-473f-86db-52eba3aef900,Corsair Vengeance LPX Black / Yellow DDR4-3600 CL16 32GB (2x16GB),Corsair,Vengeance,3600 CL16,,f0ae8046-ea2e-473f-86db-52eba3aef900.json,32,16,BLACK | YELLOW,Non-ECC,288-pin DIMM,,,,,,,True,,,,,CMK32GX4M2K3600C16,16,2,,DDR4,Unbuffered,False,3600,16-18-18-36,
f0c04286-ef87-41a6-b4ac-a5bf24a4a6ab,Silicon Power DDR5 64GB (2x32GB) Zenith 6000MHz CL38 White,Silicon Power,XPOWER Zenith,6000 CL38,,f0c04286-ef87-41a6-b4ac-a5bf24a4a6ab.json,64,38,WHITE,Non-ECC,288-pin DIMM,,,,https://www.silicon-power.com/product-detail/XPOWER_Zenith_DDR5_Gaming_UDIMM/,,,True,38.5,,2025-11-11T20:30:36.263Z,,SP064GXLWU60BFDG,32,2,,DDR5,Unbuffered,,6000,38-38-38-78,1.35
f0cdbd6d-7ac2-4ecf-8a7f-9b79163b1563,G.Skill Trident Z5 Royal Silver (Mirror Finish) DDR5-6400 CL32 96GB (2x48GB),G.SKILL,Trident Z5 Royal,,2024,f0cdbd6d-7ac2-4ecf-8a7f-9b79163b1563.json,96,32,GREY,Non-ECC,288-pin DIMM,B0D7QZ7NWF,,,https://www.gskill.com/product/165/418/1718269573/F5-6400J3239F48GX2-TR5S,N82E16820374600,7016205471,True,44,ARGB,,Silver (Mirror Finish),F5-6400J3239F48GX2-TR5S,48,2,XMP,DDR5,Unbuffered,True,6400,32-39-39-102,1.35
f0daf774-bd59-435a-b6f7-c047f0345216,Kingston KCP426NS8/8 Green / Black DDR4-2666 CL19 8GB (1x8GB),Kingston,KCP426NS8/8,2666 CL19,,f0daf774-bd59-435a-b6f7-c047f0345216.json,8,19,GREEN | BLACK,Non-ECC,288-pin DIMM,B078WX2WTF,,,,1X5-0009-006R9,144050559,False,,,,,KCP426NS8 | 8 | KCP426NS8/8,8,1,,DDR4,Unbuffered,False,2666,,
f0e4b516-0078-457c-a362-90b1bd748317,ADATA XPG GAMMIX D45 Black DDR4-3600 CL18 16GB (2x8GB),ADATA,XPG,3600 CL18,,f0e4b516-0078-457c-a362-90b1bd748317.json,16,18,BLACK,Non-ECC,288-pin DIMM,,,,,,,True,,,,,AX4U36008G18I-DCBKD45,8,2,,DDR4,Unbuffered,False,3600,,
f0eb17d9-f92b-4524-aaf5-9fdaa0234bdd,Silicon Power XPOWER Zenith Gaming White DDR5-6000 CL30 32GB (1x32GB),Silicon Power,XPOWER,6000 CL30,,f0eb17d9-f92b-4524-aaf5-9fdaa0234bdd.json,32,30,WHITE,Non-ECC,288-pin DIMM,,,,https://www.silicon-power.com/en/product-detail/XPOWER_Zenith_DDR5_Gaming_UDIMM/,,,True,38.5,,2025-09-27T09:41:36.733Z,,SP032GXLWU60AFSG,32,1,,DDR5,Unbuffered,False,6000,30-38-38-96,1.35
f1013ee9-c2fb-49fe-ba29-d2dbd0ab55d2,Silicon Power DDR5 16GB (2x8GB) Zenith RGB 6400MHz CL32 Black,Silicon Power,XPOWER Zenith RGB,6400 CL32,,f1013ee9-c2fb-49fe-ba29-d2dbd0ab55d2.json,16,32,BLACK,Non-ECC,288-pin DIMM,,,,https://www.silicon-power.com/product-detail/XPOWER_Zenith_DDR5_RGB_Gaming_UDIMM/,,,True,38.5,,2025-11-11T09:46:37.843Z,,SP016GXLWU64AFSF,8,2,,DDR5,Unbuffered,True,6400,32-39-39-102,1.4
f10e8c8c-58b2-4eb5-834e-3e4e6556bbc4,Corsair Vengeance Pro 16 GB (2 x 8 GB) DDR3-2133 CL11,Corsair,Vengeance,2133 CL11,,f10e8c8c-58b2-4eb5-834e-3e4e6556bbc4.json,16,11,,Non-ECC,240-pin DIMM,,,,,,,True,,,,,CMY16GX3M2A2133C11,8,2,,DDR3,Unbuffered,False,2133,11-11-11-27,
f121d31c-8d76-43c9-85dc-bf8052b71bc2,ADATA XPG Lancer Blade White DDR5-6000 CL30 32GB (2x16GB),ADATA,XPG LANCER BLADE,,2023,f121d31c-8d76-43c9-85dc-bf8052b71bc2.json,32,30,WHITE,Non-ECC,288-pin DIMM,,,,https://www.xpg.com/us/xpg/dram-modules-lancer-blade-ddr5,,,True,33.8,None,,White,AX5U6000C3016G-DTLABWH,16,2,XMP | EXPO,DDR5,Unbuffered,False,6000,30-40-40,1.4
f14e0a0f-1a31-4750-9667-3089742571ef,ADATA XPG GAMMIX D30 Red / Silver DDR4-3200 CL16 32GB (2x16GB),ADATA,XPG,3200 CL16,,f14e0a0f-1a31-4750-9667-3089742571ef.json,32,16,RED | GREY,Non-ECC,288-pin DIMM,,,,,,,True,,,,,AX4U3200716G16A-DR30,16,2,,DDR4,Unbuffered,False,3200,,
f1664065-8f4a-4309-907b-7661c5d34064,TEAMGROUP Elite Black DDR5-5600 CL46 16GB (2x8GB),TEAMGROUP,Elite,5600 CL46,,f1664065-8f4a-4309-907b-7661c5d34064.json,16,46,BLACK,Non-ECC,288-pin DIMM,,,,,N82E16820985169,,False,,,,,TED516G5600C46DC01,8,2,,DDR5,Unbuffered,False,5600,46-46-46-90,
f16b469d-3a75-42ef-95df-d575681ba1ea,Transcend Industrial Wide Temperature U-DIMM DDR5-5600 32GB (1x32GB) CL36,Transcend,Industrial Wide Temperature DDR5 U-DIMM,,,f16b469d-3a75-42ef-95df-d575681ba1ea.json,32,36,BLACK,Non-ECC,288-pin DIMM,,,,,,,,,,,,TS4GLA64V6E,32,1,EXPO,DDR5,Unbuffered,,5600,,1.1
f1700a8b-31fa-4d5d-8707-2f8f51034389,v-color MANTA XFinity RGB DDR5-8200 32GB (2x16GB) CL38 Black,v-color,MANTA XFinity RGB DDR5,,,f1700a8b-31fa-4d5d-8707-2f8f51034389.json,32,38,BLACK,Non-ECC,288-pin DIMM,,,,,,,,,,,,TMXFL1682838KWK,16,2,XMP,DDR5,Unbuffered,,8200,38-48-48-128,1.45
f1756a0c-7e91-493d-b801-603c4f37a321,TEAMGROUP T-Force DELTAα RGB White DDR5-5600 CL36 64GB (2x32GB),TEAMGROUP,T-Force,5600 CL36,,f1756a0c-7e91-493d-b801-603c4f37a321.json,64,36,WHITE,Non-ECC,288-pin DIMM,,,,,,,True,,,,,FF8D564G5600HC36BDC01,32,2,,DDR5,Unbuffered,True,5600,36-36-36-76,
f177c498-cc46-46f8-9c79-8708f7133c66,G.Skill Ripjaws S5 White DDR5-5600 CL36 64GB (2x32GB),G.SKILL,Ripjaws,5600 CL36,,f177c498-cc46-46f8-9c79-8708f7133c66.json,64,36,WHITE,Non-ECC,288-pin DIMM,B09YJY2ZMX,,,,,,True,,,,,F5-5600J3636D32GA2-RS5W,32,2,,DDR5,Unbuffered,False,5600,36-36-36-89,
f1889eb6-8347-4af4-afd7-76f12ca18a4e,Crucial Pro Overclocking Black DDR5-6000 CL36 24GB (1x24GB),Crucial,Pro,6000 CL36,,f1889eb6-8347-4af4-afd7-76f12ca18a4e.json,24,36,BLACK,Non-ECC,288-pin DIMM,,,,,,,True,,,,,CP24G60C36U5B,24,1,,DDR5,Unbuffered,False,6000,36-38-38-80,
f18f7593-5bc0-45c3-bb9a-49362c7e5098,G.Skill Trident Z Royal Silver DDR4-4400 CL19 32GB (2x16GB),G.SKILL,Trident,4400 CL19,,f18f7593-5bc0-45c3-bb9a-49362c7e5098.json,32,19,GREY,Non-ECC,288-pin DIMM,,,,,,,True,,,,,F4-4400C19D-32GTRS,16,2,,DDR4,Unbuffered,False,4400,19-26-26-46,
f19e5637-9adf-4c45-b2f0-d6639b2044a1,G.Skill F4-3200C16Q2-128GTZKY Black / Yellow DDR4-3200 CL16 128GB (8x16GB),G.SKILL,F4-3200C16Q2-128GTZKY,3200 CL16,,f19e5637-9adf-4c45-b2f0-d6639b2044a1.json,128,16,BLACK | YELLOW,Non-ECC,288-pin DIMM,,,,,,692310429,True,,,,,F4-3200C16Q2-128GTZKY | F4-3200C16Q2128GTZKY | F4-3200C16Q2-128GTZ,16,8,,DDR4,Unbuffered,False,3200,16-18-18-38,
f1a81e5e-e63b-44c6-8f60-0ab83959a190,Corsair Vengeance RGB Pro Black DDR4-3000 CL16 128GB (4x32GB),Corsair,Vengeance,3000 CL16,,f1a81e5e-e63b-44c6-8f60-0ab83959a190.json,128,16,BLACK,Non-ECC,288-pin DIMM,B08353YGJT,,,,,575231320,True,,,,,CMW128GX4M4D3000C16,32,4,,DDR4,Unbuffered,True,3000,16-20-20-38,
f1bff7ed-9df8-431d-be29-5b74052ed27a,Corsair Vengeance RGB White / Gray DDR5-5600 CL40 64GB (2x32GB),Corsair,Vengeance,,,f1bff7ed-9df8-431d-be29-5b74052ed27a.json,64,40,WHITE | GREY,Non-ECC,288-pin DIMM,B0CJ917R35,,,,N82E16820982107,5108785539,True,,ARGB,,White,CMH64GX5M2B5600C40W,32,2,XMP,DDR5,Unbuffered,True,5600,40-40-40-77,
f1ea5bcf-9bc9-400f-8dc3-2344d9fb544e, TEAMGROUP T-Force Delta RGB Black DDR4 8GB(1x8GB) 3600MHz CL18,TEAMGROUP,T-Force,Delta RGB BLACK DDR4,,f1ea5bcf-9bc9-400f-8dc3-2344d9fb544e.json,8,18,BLACK,Non-ECC,288-pin DIMM,,,,https://www.teamgroupinc.com/en/product-category/memory/desktop/?filter=ZmlsdGVyLTIyMT0yNTE4,,,True,49,,2025-09-20T19:45:06.889Z,,TF3D48G3600HC18J01,8,1,,DDR4,Unbuffered,,3600,18-22-22-42,1.35
f1efc05b-088e-4c36-8fe2-d163e67a6ad2,Acer Predator Hera RGB Silver DDR5-6800 CL34 48GB (2x24GB),Acer,Predator Hera RGB,,,f1efc05b-088e-4c36-8fe2-d163e67a6ad2.json,48,34,GREY,Non-ECC,288-pin DIMM,,,,https://www.predatorstorage.com/wp-content/uploads/2025/05/Predator-Hera-Specifications.pdf,,,True,50,ARGB,,Silver,BL.9BWWR.509,24,2,XMP | EXPO,DDR5,Unbuffered,True,6800,34-46-46-108,1.35
f2068683-b79d-4f74-bef3-fd2a75a1007f,V-Color TRA516G68S834Q Registered White DDR5-6800 CL34 64GB (4x16GB),v-color,TRA516G68S834Q,6800 CL34,,f2068683-b79d-4f74-bef3-fd2a75a1007f.json,64,34,WHITE,Non-ECC,288-pin DIMM,B0CQCN2H61,,,,2SJ-004R-00026,,True,,,,,TRA516G68S834Q,16,4,,DDR5,Unbuffered,False,6800,34-46-46-92,
f2202f18-3b8f-49f6-89d1-a7d396446138,Corsair Vengeance Black / Yellow DDR3-1600 CL9 8GB (2x4GB),Corsair,Vengeance,1600 CL9,,f2202f18-3b8f-49f6-89d1-a7d396446138.json,8,9,BLACK | YELLOW,Non-ECC,240-pin DIMM,B00569K7LM,,,,,17129192,True,,,,,CML8GX3M2A1600C9,4,2,,DDR3,Unbuffered,False,1600,9-9-9-24,
f2329823-6888-4ebb-95de-4da97653e5d6,Corsair Vengeance RGB Black DDR4-2666 CL16 64GB (8x8GB),Corsair,Vengeance,2666 CL16,,f2329823-6888-4ebb-95de-4da97653e5d6.json,64,16,BLACK,Non-ECC,288-pin DIMM,,,,,,,True,,,,,CMR64GX4M8A2666C16,8,8,,DDR4,Unbuffered,False,2666,16-18-18-35,
f243f041-ab50-4d8d-9e6b-d7fcfb8513f3,Corsair Dominator Titanium Black DDR5-6400 CL32 32GB (2x16GB),Corsair,Dominator Titanium,,,f243f041-ab50-4d8d-9e6b-d7fcfb8513f3.json,32,32,BLACK,Non-ECC,288-pin DIMM,B0CHSGJ6DK,,,,N82E16820982090,5065077336,True,,,,Black,CMP32GX5M2B6400C32,16,2,,DDR5,Unbuffered,False,6400,32-40-40-84,
f24c92b2-4b8d-43f9-86fc-1dbd0be196b9,ADATA XPG LANCER RGB DDR5-6400 32GB (2x16GB) CL32 Black,ADATA,XPG LANCER RGB,,2022,f24c92b2-4b8d-43f9-86fc-1dbd0be196b9.json,32,32,BLACK,Non-ECC,288-pin DIMM,B0BSVRQQ26,,,https://www.xpg.com/us/xpg/dram-modules-lancer-rgb-ddr5,,,True,40,ARGB,,Black,AX5U6400C3216G-DCLARBK,16,2,XMP | EXPO,DDR5,Unbuffered,True,6400,32-39-39,1.4
f253edaa-833d-4c41-b1bf-684e64135e87,PNY Performance DDR5-5600 8GB (1x8GB) CL46 Green,PNY,Performance DDR5,,,f253edaa-833d-4c41-b1bf-684e64135e87.json,8,46,GREEN,Non-ECC,288-pin DIMM,,,,,,,,,,,,MD8GSD5560046-TB,8,1,,DDR5,Unbuffered,,5600,CL46,1.1
f26dbe93-8286-49ca-ab18-f18aad85d4aa,Gigabyte AORUS RGB Black DDR4-3600 CL18 16GB (2x8GB),GIGABYTE,AORUS,3600 CL18,,f26dbe93-8286-49ca-ab18-f18aad85d4aa.json,16,18,BLACK,Non-ECC,288-pin DIMM,,,,,,,True,,,,,GP-AR36C18S8K2HU416R,8,2,,DDR4,Unbuffered,True,3600,18-19-19-39,
f283c320-fea6-4d8e-b123-02edc31a699e,Corsair Vengeance RGB 128GB (4x32GB) DDR5-5600 CL40 Black,Corsair,Vengeance,,2023,f283c320-fea6-4d8e-b123-02edc31a699e.json,128,40,BLACK,Non-ECC,288-pin DIMM,B0CFZR4YCC,,31279,https://www.corsair.com/ww/en/p/memory/cmh128gx5m4b5600c40/vengeance-rgb-128gb-4x32gb-ddr5-dram-5600mt-s-cl40-memory-kit-black-cmh128gx5m4b5600c40?srsltid=AfmBOoqA-IzVEsedFfWlJOweN6XHTcQtgsWcaVLaYsgAHrnC5LGvppll,N82E16820982061,5083123153,True,44,ARGB,,Black,CMH128GX5M4B5600C40,32,4,XMP,DDR5,Unbuffered,True,5600,40-40-40-77,1.25
f28beac5-f0a7-4dd8-9124-23141d3c02ae,ADATA XPG Lancer Blade White DDR5-5600 CL46 16GB (2x8GB),ADATA,XPG,5600 CL46,,f28beac5-f0a7-4dd8-9124-23141d3c02ae.json,16,46,WHITE,Non-ECC,288-pin DIMM,,,,,,,True,,,,,AX5U5600C468G-DTLABWH,8,2,,DDR5,Unbuffered,False,5600,,
f29126e7-e70d-4955-91d3-4d697cf1b6a7,Acer Predator Pallas II Silver DDR5-6000 CL30 32GB (2x16GB),Acer,Predator,6000 CL30,,f29126e7-e70d-4955-91d3-4d697cf1b6a7.json,32,30,GREY,Non-ECC,288-pin DIMM,,,,,,,True,,,,,BL.9BWWR.374 | VESTA2-32GB-6000-1R8-V6,16,2,,DDR5,Unbuffered,False,6000,30-38-38-76,
f2925752-de81-46f4-a910-5b5ed704102f,G.Skill Ripjaws V Blue DDR4-2400 CL15 16GB (2x8GB),G.SKILL,Ripjaws,2400 CL15,,f2925752-de81-46f4-a910-5b5ed704102f.json,16,15,BLUE,Non-ECC,288-pin DIMM,,,,,,,True,,,,,F4-2400C15D-16GVB,8,2,,DDR4,Unbuffered,False,2400,,
f29627d0-5092-4209-a376-42e998bad12c,TEAMGROUP T-Force Delta TUF Gaming Alliance RGB Black / Gold DDR4-3200 CL16 32GB (2x16GB),TEAMGROUP,T-Force,3200 CL16,,f29627d0-5092-4209-a376-42e998bad12c.json,32,16,BLACK | GOLD,Non-ECC,288-pin DIMM,,,,,,,True,,,2025-09-11T20:45:04.450Z,,TF9D432G3200HC16FDC01,16,2,,DDR4,Unbuffered,True,3200,16-20-20-40,
f29c47e7-fdbb-430c-8202-def7d26feaed,Kingston Fury Beast RGB Special Edition DDR4-3600 CL17 16GB (2x8GB),Kingston,Fury,3600 CL17,,f29c47e7-fdbb-430c-8202-def7d26feaed.json,16,17,WHITE,Non-ECC,288-pin DIMM,B0BDR5NZZT,,,,,1328563392,True,,,,,KF436C17BWAK2 | 16 | KF436C17BWAK2/16,8,2,,DDR4,Unbuffered,True,3600,,
f2a3da50-0f39-448c-b68f-03563d59812a,Patriot Viper Venom Black / White DDR5-7200 CL34 32GB (2x16GB),Patriot,Viper,7200 CL34,,f2a3da50-0f39-448c-b68f-03563d59812a.json,32,34,BLACK | WHITE,Non-ECC,288-pin DIMM,B0BT71KFTQ,,,,N82E16820225390,,True,,,,,PVV532G720C34K,16,2,,DDR5,Unbuffered,False,7200,34-42-42-84,
f2adc08a-1649-4bd6-b445-af0867a35990,OLOy Blade RGB Black DDR4-3600 CL18 32GB (2x16GB),OLOy,Blade,3600 CL18,,f2adc08a-1649-4bd6-b445-af0867a35990.json,32,18,BLACK,Non-ECC,288-pin DIMM,B08W57MQYK,,,,,,True,,,,,ND4U1636181DRKDE | 9472805 | MD4U1636181DRKDE,16,2,,DDR4,Unbuffered,True,3600,18-22-22-42,
f2bcade5-b11b-4149-bedb-15b74335aea5,Corsair Vengeance RGB RT White / Black DDR4-3200 CL16 16GB (2x8GB),Corsair,Vengeance,3200 CL16,,f2bcade5-b11b-4149-bedb-15b74335aea5.json,16,16,WHITE | BLACK,Non-ECC,288-pin DIMM,,,,,,,True,,,,,CMN16GX4M2Z3200C16W,8,2,,DDR4,Unbuffered,False,3200,16-20-20-38,
f2c16d7d-07b7-42f8-bd62-47556bcaf587,G.Skill Ripjaws V Black DDR4-3200 CL16 32GB (2x16GB),G.SKILL,Ripjaws,3200 CL16,,f2c16d7d-07b7-42f8-bd62-47556bcaf587.json,32,16,BLACK,Non-ECC,288-pin DIMM,,,,,,,True,,,,,F4-3200C16D-32GVKA,16,2,,DDR4,Unbuffered,False,3200,,
f2c285e1-fddd-4f7e-80b9-03ab88a6d8b9,Crucial Ballistix Sport Black / Silver DDR3-1600 CL10 1GB (1x1GB),Crucial,Ballistix,1600 CL10,,f2c285e1-fddd-4f7e-80b9-03ab88a6d8b9.json,1,10,BLACK | GREY,Non-ECC,240-pin DIMM,B004UPHOHI,,,,9SIAKXTJ613760,,True,,,,,BL12864BA160A,1,1,,DDR3,Unbuffered,False,1600,,
f2d00d6a-51cd-4802-b1f3-cafc6a07c2b2,Kingston Fury Renegade RGB DDR5-8000 CL38 32GB (2x16GB),Kingston,Fury,8000 CL38,,f2d00d6a-51cd-4802-b1f3-cafc6a07c2b2.json,32,38,GREY | BLACK,Non-ECC,288-pin DIMM,B0CKZ9SGFY,,,,N82E16820242829,5147899684,True,,,,,KF580C38RSAK2-32,16,2,,DDR5,Unbuffered,True,8000,,
f2e3d815-af64-4eb7-8eca-cfa2593f7dcd,Kingston Kingston Red DDR4-2666 CL16 16GB (2x8GB),Kingston,Kingston,2666 CL16,,f2e3d815-af64-4eb7-8eca-cfa2593f7dcd.json,16,16,RED,Non-ECC,288-pin DIMM,,,,,,,True,,,,,HX426C16FR2K2 | 16,8,2,,DDR4,Unbuffered,False,2666,,
f2f19caf-b161-4679-987b-23464397d5cc,Corsair Vengeance RGB White DDR5-6400 CL32 64GB (2x32GB),Corsair,Vengeance,,,f2f19caf-b161-4679-987b-23464397d5cc.json,64,32,WHITE,Non-ECC,288-pin DIMM,B0CR1Z23P2,,,,N82E16820982125,5384256938,True,,ARGB,,White,CMH64GX5M2B6400C32W,32,2,XMP,DDR5,Unbuffered,True,6400,32-40-40-84,
f3396c1f-278c-4f19-a518-a54a60d5c907,Crucial CT4K8G4RFD8266 Registered Green / Black DDR4-2666 CL19 32GB (4x8GB),Crucial,CT4K8G4RFD8266,2666 CL19,,f3396c1f-278c-4f19-a518-a54a60d5c907.json,32,19,GREEN | BLACK,Non-ECC,288-pin DIMM,,,,,,,False,,,,,CT4K8G4RFD8266,8,4,,DDR4,Unbuffered,False,2666,,
f3397a2d-8a15-4ea3-9e82-49e11b0fce8e,TEAMGROUP Elite Plus Black DDR5-5600 CL46 32GB (1x32GB),TEAMGROUP,Elite,5600 CL46,,f3397a2d-8a15-4ea3-9e82-49e11b0fce8e.json,32,46,BLACK,Non-ECC,288-pin DIMM,,,,,,,True,,,,,TPBD532G5600HC4601,32,1,,DDR5,Unbuffered,False,5600,,
f33fbb5a-8030-4e9d-a15a-6ce75c86e418,PNY MD16384K4D3-1866-X9 Black / Silver DDR3-1866 CL9 16GB (4x4GB),PNY,MD16384K4D3-1866-X9,1866 CL9,,f33fbb5a-8030-4e9d-a15a-6ce75c86e418.json,16,9,BLACK | GREY,Non-ECC,240-pin DIMM,,,,,,,False,,,,,MD16384K4D3-1866-X9,4,4,,DDR3,Unbuffered,False,1866,,
f3453353-09eb-4d17-b3d4-ac10043d7514,Patriot Viper Steel RGB Black DDR4-3600 CL20 32GB (2x16GB),Patriot,Viper,3600 CL20,,f3453353-09eb-4d17-b3d4-ac10043d7514.json,32,20,BLACK,Non-ECC,288-pin DIMM,B08N68K55C,,,,N82E16820225254,851727360,True,,,,,PVSR432G360C0K,16,2,,DDR4,Unbuffered,True,3600,20-26-26-46,
f3482f34-1e25-4fe5-9564-e3e29d3cbe2e,G.Skill Ripjaws S5 Black DDR5-5600 CL40 48GB (2x24GB),G.SKILL,Ripjaws,5600 CL40,,f3482f34-1e25-4fe5-9564-e3e29d3cbe2e.json,48,40,BLACK,Non-ECC,288-pin DIMM,B0C4N15R3X,,,,,,True,,,,,F5-5600J4040D24GX2-RS5K,24,2,,DDR5,Unbuffered,False,5600,40-40-40-89,
f360628b-f71e-43d0-9388-1eda13dd01bb,OLOy WarHawk RGB White DDR4-3600 CL18 16GB (2x8GB),OLOy,WarHawk,3600 CL18,,f360628b-f71e-43d0-9388-1eda13dd01bb.json,16,18,WHITE,Non-ECC,288-pin DIMM,,,,,,,True,,,,,ND4U0836180BCWDX,8,2,,DDR4,Unbuffered,True,3600,18-20-20-40,
f3704835-4d7f-4b35-907e-b6669f9c81a9,Corsair Vengeance RGB Black DDR5-7000 CL36 32GB (2x16GB),Corsair,Vengeance,,,f3704835-4d7f-4b35-907e-b6669f9c81a9.json,32,36,BLACK | GREY,Non-ECC,288-pin DIMM,,,,,N82E16820982106,5080918216,True,,ARGB,,Black,CMH32GX5M2X7000C36,16,2,XMP,DDR5,Unbuffered,True,7000,36-46-46-82,
f37f13e7-e8f5-4b6c-9172-53031bcf7cef,Acer Predator Vesta RGB Silver DDR4-3200 CL14 32GB (2x16GB),Acer,Predator,3200 CL14,,f37f13e7-e8f5-4b6c-9172-53031bcf7cef.json,32,14,GREY,Non-ECC,288-pin DIMM,,,,,,,True,,,,,BL.9BWWR.298,16,2,,DDR4,Unbuffered,True,3200,14-14-14-34,
f38bd95c-566f-4724-adff-25f8e51d2254,G.Skill Ripjaws M5 RGB DDR5-6000 CL32 32GB (2x16GB),G.SKILL,Ripjaws,6000 CL32,,f38bd95c-566f-4724-adff-25f8e51d2254.json,32,32,BLACK,Non-ECC,288-pin DIMM,B0D58MSGFV,,,https://www.gskill.com/products/4/165/Desktop-Memory-U-DIMM-CU-DIMM,N82E16820374554,,True,,,2025-09-19T18:48:43.782Z,,F5-6000J3238F16GX2-RM5RK | F5-6000J3238F16GX2-RM5RW,16,2,,DDR5,Unbuffered,True,6000,32-38-38-96,1.35
f38cccd0-dae8-4e89-a48b-0e50fd7c2553,Innodisk Wide Temperature ECC UDIMM DDR5-5600 24GB (1x24GB) CL36,Innodisk,Wide Temperature DDR5 ECC UDIMM,,,f38cccd0-dae8-4e89-a48b-0e50fd7c2553.json,24,36,BLACK,Non-ECC,288-pin DIMM,,,,,,,,,,,,M5C0-FGMZL5ZQ,24,1,EXPO,DDR5,Unbuffered,,5600,,1.1
f3b464cf-6c0d-4a5e-a15c-20c1fb73f6dc,v-color MANTA XFinity RGB DDR5-8200 48GB (2x24GB) CL40 Black,v-color,MANTA XFinity RGB DDR5,,,f3b464cf-6c0d-4a5e-a15c-20c1fb73f6dc.json,48,40,BLACK,Non-ECC,288-pin DIMM,,,,,,,,,,,,TMXFL2482840KWK,24,2,XMP,DDR5,Unbuffered,,8200,40-52-52-128,1.4
f3bd69c9-02d4-46e0-bf50-a868bb8c8e7f,Corsair DOMINATOR TITANIUM RGB 96GB (2x48GB) DDR5 DRAM 6000MT/s CL30 AMD EXPO & Intel XMP Memory Kit — Grey,Corsair,Dominator Titanium,,2024,f3bd69c9-02d4-46e0-bf50-a868bb8c8e7f.json,96,30,GREY,Non-ECC,288-pin DIMM,,,,https://www.corsair.com/us/en/p/memory/cmp96gx5m2b6000z30/dominator-titanium-rgb-96gb-2x48gb-ddr5-dram-6000mt-s-cl30-amd-expo-intel-xmp-memory-kit-grey-cmp96gx5m2b6000z30?srsltid=AfmBOoqYlOhOTeVP3WlYFyNvmxotb9EO12E2AwyfUynlMOuei_u7DX17#tab-techspecs,,,True,56.75,RGB,,Grey,CMP96GX5M2B6000Z30,48,2,EXPO | XMP,DDR5,Unbuffered,True,6000,30-36-36-76,1.4
f3c2835c-e71d-493d-b431-c6eafe4e3201,TEAMGROUP T-Create Expert 48GB (2x24GB) DDR5-7600 CL36 White,TEAMGROUP,T-Create,7600 CL36,2025,f3c2835c-e71d-493d-b431-c6eafe4e3201.json,48,36,WHITE,Non-ECC,288-pin DIMM,,,,,,,True,32,None,,White,CTCWD548G7600HC36EDC01,24,2,XMP | EXPO,DDR5,Unbuffered,False,7600,36-47-47-84,1.4
f3c6da78-e564-4c3e-b61a-78cdb4fd7208,Corsair Vengeance Black / Gray DDR5-6800 CL32 64GB (2x32GB),Corsair,Vengeance,,,f3c6da78-e564-4c3e-b61a-78cdb4fd7208.json,64,32,BLACK | GREY,Non-ECC,288-pin DIMM,B0CG11C7PX,,,,N82E16820982062,5060475497,True,,None,,Black,CMK64GX5M2X6800C32,32,2,XMP,DDR5,Unbuffered,False,6800,32-40-40-96,
f3cb74d7-0de2-49dd-8a6f-f6d2414420fa,GOODRAM IRDM DDR5-6000 16GB (1x16GB) CL30,GOODRAM,IRDM DDR5,,,f3cb74d7-0de2-49dd-8a6f-f6d2414420fa.json,16,30,BLACK,Non-ECC,288-pin DIMM,,,,,,,,,,,,IR-6000D564L30S/16G,16,1,XMP | EXPO,DDR5,Unbuffered,,6000,,1.35
f3cf1492-ac72-4ede-aeca-0b09b9d6e65e,Kingston FURY White DDR5-6000 CL40 32GB (2x16GB),Kingston,FURY,6000 CL40,,f3cf1492-ac72-4ede-aeca-0b09b9d6e65e.json,32,40,WHITE,Non-ECC,288-pin DIMM,,,,,,,True,,,,,KF560C40BWAK2-32,16,2,,DDR5,Unbuffered,True,6000,,
